message_key,english,current_translation,reviewer,status,proposed_translation,notes
Syncope or presyncope,Syncope or presyncope,ബോധക്ഷയം അല്ലെങ്കിൽ അതിനു മുമ്പുള്ള അവസ്ഥ,,Pending,,
System,System,സിസ്റ്റം,,Pending,,
System UI,System UI,സിസ്റ്റം യുഐ,,Pending,,
Systems,Systems,സംവിധാനങ്ങൾ,,Pending,,
ui.tab.options.743b9c60,Tab options,ടാബ് ഓപ്ഷനുകൾ,,Pending,,
Tabbed workspace,Tabbed workspace,ടാബുകളുള്ള വർക്ക്‌സ്‌പേസ്,,Pending,,
ui.tabbing.into.the.rail.expands.it.as.hovering.does.19219038,"Tabbing into the rail expands it, as hovering does",ടാബ് ഉപയോഗിച്ച് റെയിലിലേക്ക് നീങ്ങുമ്പോൾ മൗസ് വച്ചതുപോലെ വികസിക്കുന്നു,,Pending,,
Table,Table,പട്ടിക,,Pending,,
Table view,Table view,പട്ടിക കാഴ്ച,,Pending,,
ui.tables.e3fe2a3f,Tables,പട്ടികകൾ,,Pending,,
Tabs,Tabs,ടാബുകൾ,,Pending,,
field.hr-dashboard.tags.label,Tags,ടാഗുകൾ,,Pending,,
Target 12 min,Target 12 min,ലക്ഷ്യം 12 മിനിറ്റ്,,Pending,,
Target 33.0%,Target 33.0%,ലക്ഷ്യം 33.0%,,Pending,,
Target 4.5,Target 4.5,ലക്ഷ്യം 4.5,,Pending,,
Target 95%,Target 95%,ലക്ഷ്യം 95%,,Pending,,
menu.sales.sales-targets.label,Target Setup,ലക്ഷ്യ ക്രമീകരണം,,Pending,,
Tax,Tax,നികുതി,,Pending,,
Tax %,Tax %,നികുതി %,,Pending,,
Tax & Jurisdiction,Tax & Jurisdiction,നികുതിയും അധികാരപരിധിയും,,Pending,,
Tax & compliance,Tax & compliance,നികുതിയും അനുസരണവും,,Pending,,
ui.tax.invoice.e6876b32,Tax Invoice,നികുതി ഇൻവോയ്സ്,,Pending,,
menu.finance.tax-return.label,Tax Return,നികുതി റിട്ടേൺ,,Pending,,
Tax calculation,Tax calculation,നികുതി കണക്കുകൂട്ടൽ,,Pending,,
ui.tax.evidence.9931fd83,Tax evidence,നികുതി തെളിവ്,,Pending,,
field.customer.taxExempt.label,Tax exempt,നികുതി ഒഴിവുള്ളത്,,Pending,,
ui.tax.invoice.preview.bb224ea0,Tax invoice preview,നികുതി ഇൻവോയ്സ് പ്രിവ്യൂ,,Pending,,
ui.tax.jurisdiction.e332a82c,Tax jurisdiction,നികുതി അധികാരപരിധി,,Pending,,
ui.tax.note.0f0ab65f,Tax note,നികുതി കുറിപ്പ്,,Pending,,
ui.tax.registration.number.a706b6a0,Tax registration number,നികുതി രജിസ്ട്രേഷൻ നമ്പർ,,Pending,,
Tax registration verified,Tax registration verified,നികുതി രജിസ്ട്രേഷൻ പരിശോധിച്ചു,,Pending,,
section.customer.tax.description,"Tax registration, jurisdiction and invoicing settings.","നികുതി രജിസ്ട്രേഷൻ, അധികാരപരിധി, ഇൻവോയ്സ് ക്രമീകരണങ്ങൾ.",,Pending,,
Tax threshold warning,Tax threshold warning,നികുതി പരിധി മുന്നറിയിപ്പ്,,Pending,,
ui.tax.treatment.3d583bc9,Tax treatment,നികുതി രീതി,,Pending,,
ui.tax.validated.78e6c997,Tax validated,നികുതി പരിശോധിച്ചു,,Pending,,
Tax validation completed,Tax validation completed,നികുതി പരിശോധന പൂർത്തിയായി,,Pending,,
ui.tax.credit.and.posting.checks.require.a.connected.busine.99159296,"Tax, credit and posting checks require a connected business service","നികുതി, ക്രെഡിറ്റ്, പോസ്റ്റിംഗ് പരിശോധനകൾക്ക് ബന്ധിപ്പിച്ച ബിസിനസ് സേവനം ആവശ്യമാണ്",,Pending,,
Taxable amount,Taxable amount,നികുതിയുള്ള തുക,,Pending,,
menu.finance.tax-master.label,Taxation Master,നികുതി പട്ടിക,,Pending,,
Technology,Technology,സാങ്കേതികവിദ്യ,,Pending,,
Temperature,Temperature,താപനില,,Pending,,
field.consultation.temperature.label,Temperature (°C),താപനില (°C),,Pending,,
ui.tenant.e23969d2,Tenant,ടെനന്റ്,,Pending,,
Tenderness,Tenderness,തൊടുമ്പോഴുള്ള വേദന,,Pending,,
section.customer.credit.description,"Terms, limits and collection risk.","വ്യവസ്ഥകൾ, പരിധികൾ, പിരിവിലെ അപകടസാധ്യത.",,Pending,,
menu.sales.territory-master.label,Territory Master,പ്രദേശങ്ങളുടെ പട്ടിക,,Pending,,
ui.test.component.feedback.e618724b,Test component feedback,ഘടക പ്രതികരണം പരിശോധിക്കുക,,Pending,,
"Tests, documents, independent historian, independent interpretation, discussion with an external professional.","Tests, documents, independent historian, independent interpretation, discussion with an external professional.","ടെസ്റ്റുകൾ, രേഖകൾ, സ്വതന്ത്ര ചരിത്ര ഉറവിടം, സ്വതന്ത്ര വ്യാഖ്യാനം, ബാഹ്യ വിദഗ്ധനുമായുള്ള ചർച്ച.",,Pending,,
api.message.69f686226e9c,That does not look like a provider key.,ഇത് സാധുവായ പ്രൊവൈഡർ കീ പോലെ തോന്നുന്നില്ല.,,Pending,,
That file is not a preferences export.,That file is not a preferences export.,ഇത് മുൻഗണനകളുടെ എക്സ്പോർട്ട് ഫയലല്ല.,,Pending,,
That record is not available,That record is not available,ആ രേഖ ലഭ്യമല്ല,,Pending,,
api.message.611f057aea7f,That record is not on this list.,ഈ റെക്കോർഡ് ഈ പട്ടികയിൽ ഇല്ല.,,Pending,,
api.message.4957a3c56258,That related record was not found on the selected page.,തിരഞ്ഞെടുത്ത പേജിൽ ബന്ധപ്പെട്ട റെക്കോർഡ് കണ്ടെത്തിയില്ല.,,Pending,,
api.message.eb8a7c7f7292,That saved view is not available.,ആ സംരക്ഷിച്ച കാഴ്ച ലഭ്യമല്ല.,,Pending,,
api.message.b2d5af196572,That worklist does not exist.,ഈ പ്രവർത്തന പട്ടിക നിലവിലില്ല.,,Pending,,
ui.the.b344d80e,The,ഈ,,Pending,,
The CSV contains an unclosed quoted cell.,The CSV contains an unclosed quoted cell.,CSV-യിൽ അടയ്ക്കാത്ത ഉദ്ധരണിയുള്ള സെൽ ഉണ്ട്.,,Pending,,
api.message.0d7e2d97e37d,The OpenAI speech credential is missing.,OpenAI സ്പീച്ച് ക്രെഡൻഷ്യൽ ലഭ്യമല്ല.,,Pending,,
ui.the.action.has.not.been.confirmed.ef061242,The action has not been confirmed.,നടപടി സ്ഥിരീകരിച്ചിട്ടില്ല.,,Pending,,
ui.the.base.url.dispatch.appends.chat.completions.9ba2af6c,The base URL. Dispatch appends /chat/completions.,അടിസ്ഥാന യുആർഎൽ. അയയ്ക്കുമ്പോൾ /chat/completions ചേർക്കുന്നു.,,Pending,,
The branch is 4.0% above budget and leads absolute growth.,The branch is 4.0% above budget and leads absolute growth.,ശാഖ ബജറ്റിനേക്കാൾ 4.0% മുകളിലും മൊത്തവളർച്ചയിൽ മുന്നിലുമാണ്.,,Pending,,
ui.the.change.is.awaiting.confirmation.ad7a6793,The change is awaiting confirmation.,മാറ്റം സ്ഥിരീകരണം കാത്തിരിക്കുന്നു.,,Pending,,
section.consultation.assessment.description,The clinical conclusion and what happens next.,ക്ലിനിക്കൽ നിഗമനവും തുടർനടപടികളും.,,Pending,,
ui.the.clock.in.the.header.9ff89254,The clock in the header.,ഹെഡറിലെ ക്ലോക്ക്.,,Pending,,
The current module's dashboard,The current module's dashboard,നിലവിലെ മൊഡ്യൂളിന്റെ ഡാഷ്ബോർഡ്,,Pending,,
The default worklist view has been restored.,The default worklist view has been restored.,ഡിഫോൾട്ട് പട്ടിക കാഴ്ച പുനഃസ്ഥാപിച്ചു.,,Pending,,
The edited worksheet was downloaded as an Excel file.,The edited worksheet was downloaded as an Excel file.,തിരുത്തിയ ഷീറ്റ് Excel ഫയലായി ഡൗൺലോഡ് ചെയ്തു.,,Pending,,
ui.the.full.page.guide.the.component.library.and.the.develo.c84664a6,"The full page guide, the component library and the developer manual are one click away.","പൂർണ്ണ പേജ് ഗൈഡ്, ഘടക ലൈബ്രറി, ഡെവലപ്പർ മാനുവൽ എന്നിവ ഒറ്റ ക്ലിക്കിൽ ലഭ്യമാണ്.",,Pending,,
"The gateway picks the lowest priority number that is enabled, supports the session language, and has a credential. A provider that is enabled but has no key is","The gateway picks the lowest priority number that is enabled, supports the session language, and has a credential. A provider that is enabled but has no key is",ഗേറ്റ്‌വേ സജീവവും സെഷൻ ഭാഷ പിന്തുണയ്ക്കുന്നതും പ്രവേശന വിവരങ്ങളുള്ളതുമായ ഏറ്റവും കുറഞ്ഞ മുൻഗണനാ നമ്പർ തിരഞ്ഞെടുക്കുന്നു. സജീവമാണെങ്കിലും കീ ഇല്ലാത്ത ദാതാവ്,,Pending,,
ui.the.gateway.picks.the.lowest.priority.number.that.is.ena.1c2a2c84,"The gateway picks the lowest priority number that is enabled, supports the session language, and has a credential. A provider that is enabled but has no key is ",ഗേറ്റ്‌വേ സജീവവും സെഷൻ ഭാഷ പിന്തുണയ്ക്കുന്നതും പ്രവേശന വിവരങ്ങളുള്ളതുമായ ഏറ്റവും കുറഞ്ഞ മുൻഗണനാ നമ്പർ തിരഞ്ഞെടുക്കുന്നു. സജീവമാണെങ്കിലും കീ ഇല്ലാത്ത ദാതാവ് ,,Pending,,
api.message.c5d68aa099de,The import definition is no longer available.,ഇറക്കുമതി നിർവചനം ഇനി ലഭ്യമല്ല.,,Pending,,
ui.the.item.will.be.removed.from.this.record.its.activity.e.16a42e63,The item will be removed from this record. Its activity entry will remain.,ഇനം രേഖയിൽ നിന്ന് നീക്കും. പ്രവർത്തന എൻട്രി നിലനിൽക്കും.,,Pending,,
The mock snapshot was prepared as CSV.,The mock snapshot was prepared as CSV.,മാതൃകാ സ്നാപ്പ്ഷോട്ട് CSV ആയി തയ്യാറാക്കി.,,Pending,,
api.message.d51b0ec57dae,The model ran out of output budget before answering.,ഉത്തരം നൽകുന്നതിന് മുമ്പ് മോഡലിന്റെ ഔട്ട്പുട്ട് പരിധി കഴിഞ്ഞു.,,Pending,,
