message_key,english,current_translation,reviewer,status,proposed_translation,notes
api.message.4875fa0b83e1,Unknown record route.,अज्ञात रिकॉर्ड मार्ग।,,Pending,,
api.message.b0c9365a80bf,Unknown view operation.,अज्ञात दृश्य कार्रवाई।,,Pending,,
Unmapped default: {value},Unmapped default: {value},मैप न होने पर डिफ़ॉल्ट: {value},,Pending,,
Unposted journals,Unposted journals,पोस्ट नहीं किए जर्नल,,Pending,,
Unread only,Unread only,केवल अपठित,,Pending,,
ui.unread.8abefced,Unread · ,अपठित · ,,Pending,,
Unresolved issues,Unresolved issues,अनसुलझे मुद्दे,,Pending,,
ui.unsaved.changes.a710c2b9,Unsaved changes,बिना सहेजे बदलाव,,Pending,,
ui.unsaved.changes.recovery.pending.f83c324c,Unsaved changes · recovery pending,बिना सहेजे बदलाव · पुनर्प्राप्ति लंबित,,Pending,,
ui.unset.default.5201a8a8,Unset default,डिफ़ॉल्ट हटाएँ,,Pending,,
Unsigned clinical notes,Unsigned clinical notes,अहस्ताक्षरित नैदानिक टिप्पणियाँ,,Pending,,
api.message.55d7eb65faaa,Unsupported language.,यह भाषा समर्थित नहीं है।,,Pending,,
ui.unusual.combination.allowed.not.blocked.6e1c22ec,"Unusual combination — allowed, not blocked.","असामान्य संयोजन — अनुमत, अवरुद्ध नहीं।",,Pending,,
column.hr-dashboard.updated.label,Updated,अद्यतन,,Pending,,
ui.updated.recently.12065961,Updated recently,हाल ही में अद्यतन,,Pending,,
ui.updating.approvals.8c051f99,Updating approvals…,अनुमोदन अपडेट हो रहे हैं…,,Pending,,
ui.updating.views.e489ff72,Updating views…,दृश्य अपडेट हो रहे हैं…,,Pending,,
ui.upload.csv.file.032e2024,Upload CSV file,CSV फ़ाइल अपलोड करें,,Pending,,
ui.upload.csv.map.columns.review.validation.confirm.results.e725ed21,Upload CSV → map columns → review validation → confirm → results,CSV अपलोड → कॉलम मैप करें → जाँच की समीक्षा → पुष्टि → परिणाम,,Pending,,
field.consultation.acuity.option.Urgent,Urgent,तत्काल,,Pending,,
Urine output,Urine output,मूत्र मात्रा,,Pending,,
api.message.a122b81f1ee3,Use 1–5 named stages with at least one supported approver role.,नाम वाले 1–5 चरण और कम से कम एक समर्थित अनुमोदक भूमिका चुनें।,,Pending,,
"Use 1–80 unique, non-empty column headers.","Use 1–80 unique, non-empty column headers.","1–80 अनूठे, गैर-खाली कॉलम शीर्षक उपयोग करें।",,Pending,,
Use a number without currency symbols or grouping separators,Use a number without currency symbols or grouping separators,मुद्रा चिह्न या समूह विभाजक के बिना संख्या दें,,Pending,,
Use a valid date in YYYY-MM-DD format,Use a valid date in YYYY-MM-DD format,YYYY-MM-DD में मान्य तिथि दें,,Pending,,
Use case,Use case,उपयोग मामला,,Pending,,
ui.use.saved.version.a5955780,Use saved version,सहेजा संस्करण उपयोग करें,,Pending,,
"Use true/false, yes/no or 1/0","Use true/false, yes/no or 1/0","true/false, yes/no या 1/0 उपयोग करें",,Pending,,
column.user-master.name.label,User,उपयोगकर्ता,,Pending,,
column.user-master.id.label,User ID,उपयोगकर्ता आईडी,,Pending,,
menu.hr.user-master.label,User Master,उपयोगकर्ता मास्टर,,Pending,,
field.user.userCode.label,User code,उपयोगकर्ता कोड,,Pending,,
section.user.preferences.title,User defaults,उपयोगकर्ता डिफ़ॉल्ट,,Pending,,
ui.username.e3b89e9d,Username,उपयोगकर्ता नाम,,Pending,,
api.message.e0fd61be9310,Username or password is incorrect.,उपयोगकर्ता नाम या पासवर्ड गलत है।,,Pending,,
Using the patient-reported scale already in use.,Using the patient-reported scale already in use.,पहले से उपयोग में रोगी द्वारा बताई मापनी से।,,Pending,,
Using the validated tool configured for this service.,Using the validated tool configured for this service.,इस सेवा के लिए कॉन्फ़िगर सत्यापित उपकरण से।,,Pending,,
section.library.lib-tools.label,Utilities,उपकरण,,Pending,,
ui.utilization.dee34f53,Utilization,उपयोग,,Pending,,
ui.validate.40611abb,Validate,सत्यापित करें,,Pending,,
ui.validate.mapped.rows.ecc729da,Validate mapped rows,मैप की गई पंक्तियाँ जाँचें,,Pending,,
ui.validate.tax.at.posting.cd691d35,Validate tax at posting,पोस्टिंग पर कर सत्यापित करें,,Pending,,
Validating rows…,Validating rows…,पंक्तियाँ जाँची जा रही हैं…,,Pending,,
ui.validation.and.import.results.37168996,Validation and import results,जाँच और आयात परिणाम,,Pending,,
ui.validation.status.d7b6a8ce,Validation status,सत्यापन स्थिति,,Pending,,
ui.validation.approval.posting.and.delivery.history.cc846e31,"Validation, approval, posting and delivery history.","सत्यापन, अनुमोदन, पोस्टिंग और वितरण इतिहास।",,Pending,,
ui.validation.density.and.theme.are.inherited.80e13234,"Validation, density and theme are inherited.","सत्यापन, घनत्व और थीम साझा हैं।",,Pending,,
menu.supply.valuation-method.label,Valuation Method,मूल्यांकन विधि,,Pending,,
Values: {values},Values: {values},मान: {values},,Pending,,
Variance,Variance,अंतर,,Pending,,
"Variants, sizes, loading, icons and focus contract","Variants, sizes, loading, icons and focus contract","प्रकार, आकार, लोडिंग, आइकन और फ़ोकस व्यवहार",,Pending,,
ui.verify.eea2745e,Verify,जाँचें,,Pending,,
ui.verifying.and.removing.both.reach.the.provider.or.the.st.b63b3716,"Verifying and removing both reach the provider or the store, so both are audited and both count against the rate limit below. Removing cannot be undone from here — the old value is unreadable by design.","सत्यापन और हटाना प्रदाता या स्टोर तक पहुँचते हैं, इसलिए दोनों का ऑडिट और दर सीमा में हिसाब होता है। हटाना यहाँ पूर्ववत नहीं होता; पुराना मान पढ़ा नहीं जा सकता।",,Pending,,
